Department_ID,Department_Name,Salary hr
71168,Sales,$250 
71169,Production,$170 
71170,Trading,$300 
71171,HR,$500 
71172,Marketing,$550 
71173,Sales,$125 
71174,Production,$250 
71175,Trading,$170 
71176,HR,$300 
71177,Marketing,$500 
71178,Sales,$550 
71179,Production,$125 
71180,Trading,$250 
71181,HR,$170 
71182,Marketing,$300 
71183,Sales,$500 
71184,Production,$550 
71185,Trading,$125 
71186,HR,$250 
71187,Marketing,$170 
71188,Sales,$300 
71189,Production,$500 
71190,Trading,$550 
71191,HR,$125 
71192,Marketing,$250 
71193,Sales,$170 
71194,Production,$300 
71195,Trading,$500 
71196,HR,$550 
71197,Marketing,$125 
71198,Sales,$250 
71199,Production,$170 
71200,Trading,$300 
71201,HR,$500 
71202,Marketing,$550 
71203,Sales,$125 
71204,Production,$250 
71205,Trading,$170 
71206,HR,$300 
71207,Marketing,$500 
71208,Sales,$550 
71209,Production,$125 
71210,Trading,$250 
71211,HR,$170 
71212,Marketing,$300 
71213,Sales,$500 
71214,Production,$550 
71215,Trading,$125 
71216,HR,$250 
71217,Marketing,$170 
71218,Sales,$300 
71219,Production,$500 
71220,Trading,$550 
71221,HR,$125 
71222,Marketing,$250 
71223,Sales,$170 
71224,Production,$300 
71225,Trading,$500 
71226,HR,$550 
71227,Marketing,$125 
71228,Sales,$250 
71229,Production,$170 
71230,Trading,$300 
71231,HR,$500 
71232,Marketing,$550 
71233,Sales,$125 
71234,Production,$250 
71235,Trading,$170 
71236,HR,$300 
71237,Marketing,$500 
71238,Sales,$550 
71239,Production,$125 
71240,Trading,$250 
71241,HR,$170 
71242,Marketing,$300 
71243,Sales,$500 
71244,Production,$550 
71245,Trading,$125 
71246,HR,$250 
71247,Marketing,$170 
71248,Sales,$300 
71249,Production,$500 
71250,Trading,$550 
71251,HR,$125 
71252,Marketing,$250 
71253,Sales,$170 
71254,Production,$300 
71255,Trading,$500 
71256,HR,$550 
71257,Marketing,$125 
71258,Sales,$250 
71259,Production,$170 
71260,Trading,$300 
71261,HR,$500 
71262,Marketing,$550 
71263,Sales,$125 
71264,Production,$250 
71265,Trading,$170 
71266,HR,$300 
71267,Marketing,$500 
71268,Sales,$550 
71269,Production,$125 
71270,Trading,$250 
71271,HR,$170 
71272,Marketing,$300 
71273,Sales,$500 
71274,Production,$550 
71275,Trading,$125 
71276,HR,$250 
71277,Marketing,$170 
71278,Sales,$300 
71279,Production,$500 
71280,Trading,$550 
71281,HR,$125 
71282,Marketing,$250 
71283,Sales,$170 
71284,Production,$300 
71285,Trading,$500 
71286,HR,$550 
71287,Marketing,$125 
71288,Sales,$250 
71289,Production,$170 
71290,Trading,$300 
71291,HR,$500 
71292,Marketing,$550 
71293,Sales,$125 
71294,Production,$250 
71295,Trading,$170 
71296,HR,$300 
71297,Marketing,$500 
71298,Sales,$550 
71299,Production,$125 
71300,Trading,$250 
71301,HR,$170 
71302,Marketing,$300 
71303,Sales,$500 
71304,Production,$550 
71305,Trading,$125 
71306,HR,$250 
71307,Marketing,$170 
71308,Sales,$300 
71309,Production,$500 
71310,Trading,$550 
71311,HR,$125 
71312,Marketing,$250 
71313,Sales,$170 
71314,Production,$300 
71315,Trading,$500 
71316,HR,$550 
71317,Marketing,$125 
71318,Sales,$250 
71319,Production,$170 
71320,Trading,$300 
71321,HR,$500 
71322,Marketing,$550 
71323,Sales,$125 
71324,Production,$250 
71325,Trading,$170 
71326,HR,$300 
71327,Marketing,$500 
71328,Sales,$550 
71329,Production,$125 
71330,Trading,$250 
71331,HR,$170 
71332,Marketing,$300 
71333,Sales,$500 
71334,Production,$550 
71335,Trading,$125 
71336,HR,$250 
71337,Marketing,$170 
71338,Sales,$300 
71339,Production,$500 
71340,Trading,$550 
71341,HR,$125 
71342,Marketing,$250 
71343,Sales,$170 
71344,Production,$300 
71345,Trading,$500 
71346,HR,$550 
71347,Marketing,$125 
71348,Sales,$250 
71349,Production,$170 
71350,Trading,$300 
71351,HR,$500 
71352,Marketing,$550 
71353,Sales,$125 
71354,Production,$250 
71355,Trading,$170 
71356,HR,$300 
71357,Marketing,$500 
71358,Sales,$550 
71359,Production,$125 
71360,Trading,$250 
71361,HR,$170 
71362,Marketing,$300 
71363,Sales,$500 
71364,Production,$550 
71365,Trading,$125 
71366,HR,$250 
71367,Marketing,$170 
71368,Sales,$300 
71369,Production,$500 
71370,Trading,$550 
71371,HR,$125 
71372,Marketing,$250 
71373,Sales,$170 
71374,Production,$300 
71375,Trading,$500 
71376,HR,$550 
71377,Marketing,$125 
71378,Sales,$250 
71379,Production,$170 
71380,Trading,$300 
71381,HR,$500 
71382,Marketing,$550 
71383,Sales,$125 
71384,Production,$250 
71385,Trading,$170 
71386,HR,$300 
71387,Marketing,$500 
71388,Sales,$550 
71389,Production,$125 
71390,Trading,$250 
71391,HR,$170 
71392,Marketing,$300 
71393,Sales,$500 
71394,Production,$550 
71395,Trading,$125 
71396,HR,$250 
71397,Marketing,$170 
71398,Sales,$300 
71399,Production,$500 
71400,Trading,$550 
71401,HR,$125 
71402,Marketing,$250 
71403,Sales,$170 
71404,Production,$300 
71405,Trading,$500 
71406,HR,$550 
71407,Marketing,$125 
71408,Sales,$250 
71409,Production,$170 
71410,Trading,$300 
71411,HR,$500 
71412,Marketing,$550 
71413,Sales,$125 
71414,Production,$250 
71415,Trading,$170 
71416,HR,$300 
71417,Marketing,$500 
71418,Sales,$550 
71419,Production,$125 
71420,Trading,$250 
71421,HR,$170 
71422,Marketing,$300 
71423,Sales,$500 
71424,Production,$550 
71425,Trading,$125 
71426,HR,$250 
71427,Marketing,$170 
71428,Sales,$300 
71429,Production,$500 
71430,Trading,$550 
71431,HR,$125 
71432,Marketing,$250 
71433,Sales,$170 
71434,Production,$300 
71435,Trading,$500 
71436,HR,$550 
71437,Marketing,$125 
71438,Sales,$250 
71439,Production,$170 
71440,Trading,$300 
71441,HR,$500 
71442,Marketing,$550 
71443,Sales,$125 
71444,Production,$250 
71445,Trading,$170 
71446,HR,$300 
71447,Marketing,$500 
71448,Sales,$550 
71449,Production,$125 
71450,Trading,$250 
71451,HR,$170 
71452,Marketing,$300 
71453,Sales,$500 
71454,Production,$550 
71455,Trading,$125 
71456,HR,$250 
71457,Marketing,$170 
71458,Sales,$300 
71459,Production,$500 
71460,Trading,$550 
71461,HR,$125 
71462,Marketing,$250 
71463,Sales,$170 
71464,Production,$300 
71465,Trading,$500 
71466,HR,$550 
71467,Marketing,$125 
71468,Sales,$250 
71469,Production,$170 
71470,Trading,$300 
71471,HR,$500 
71472,Marketing,$550 
71473,Sales,$125 
71474,Production,$250 
71475,Trading,$170 
71476,HR,$300 
71477,Marketing,$500 
71478,Sales,$550 
71479,Production,$125 
71480,Trading,$250 
71481,HR,$170 
71482,Marketing,$300 
71483,Sales,$500 
71484,Production,$550 
71485,Trading,$125 
71486,HR,$250 
71487,Marketing,$170 
71488,Sales,$300 
71489,Production,$500 
71490,Trading,$550 
71491,HR,$125 
71492,Marketing,$250 
71493,Sales,$170 
71494,Production,$300 
71495,Trading,$500 
71496,HR,$550 
71497,Marketing,$125 
71498,Sales,$250 
71499,Production,$170 
71500,Trading,$300 
71501,HR,$500 
71502,Marketing,$550 
71503,Sales,$125 
71504,Production,$250 
71505,Trading,$170 
71506,HR,$300 
71507,Marketing,$500 
71508,Sales,$550 
71509,Production,$125 
71510,Trading,$250 
71511,HR,$170 
71512,Marketing,$300 
71513,Sales,$500 
71514,Production,$550 
71515,Trading,$125 
71516,HR,$250 
71517,Marketing,$170 
71518,Sales,$300 
71519,Production,$500 
71520,Trading,$550 
71521,HR,$125 
71522,Marketing,$250 
71523,Sales,$170 
71524,Production,$300 
71525,Trading,$500 
71526,HR,$550 
71527,Marketing,$125 
71528,Sales,$250 
71529,Production,$170 
71530,Trading,$300 
71531,HR,$500 
71532,Marketing,$550 
71533,Sales,$125 
71534,Production,$250 
71535,Trading,$170 
71536,HR,$300 
71537,Marketing,$500 
71538,Sales,$550 
71539,Production,$125 
71540,Trading,$250 
71541,HR,$170 
71542,Marketing,$300 
71543,Sales,$500 
71544,Production,$550 
71545,Trading,$125 
71546,HR,$250 
71547,Marketing,$170 
71548,Sales,$300 
71549,Production,$500 
71550,Trading,$550 
71551,HR,$125 
71552,Marketing,$250 
71553,Sales,$170 
71554,Production,$300 
71555,Trading,$500 
71556,HR,$550 
71557,Marketing,$125 
71558,Sales,$250 
71559,Production,$170 
71560,Trading,$300 
71561,HR,$500 
71562,Marketing,$550 
71563,Sales,$125 
71564,Production,$250 
71565,Trading,$170 
71566,HR,$300 
71567,Marketing,$500 
71568,Sales,$550 
71569,Production,$125 
71570,Trading,$250 
71571,HR,$170 
71572,Marketing,$300 
71573,Sales,$500 
71574,Production,$550 
71575,Trading,$125 
71576,HR,$250 
71577,Marketing,$170 
71578,Sales,$300 
71579,Production,$500 
71580,Trading,$550 
71581,HR,$125 
71582,Marketing,$250 
71583,Sales,$170 
71584,Production,$300 
71585,Trading,$500 
71586,HR,$550 
71587,Marketing,$125 
71588,Sales,$250 
71589,Production,$170 
71590,Trading,$300 
71591,HR,$500 
71592,Marketing,$550 
71593,Sales,$125 
71594,Production,$250 
71595,Trading,$170 
71596,HR,$300 
71597,Marketing,$500 
71598,Sales,$550 
71599,Production,$125 
71600,Trading,$250 
71601,HR,$170 
71602,Marketing,$300 
71603,Sales,$500 
71604,Production,$550 
71605,Trading,$125 
71606,HR,$250 
71607,Marketing,$170 
71608,Sales,$300 
71609,Production,$500 
71610,Trading,$550 
71611,HR,$125 
71612,Marketing,$250 
71613,Sales,$170 
71614,Production,$300 
71615,Trading,$500 
71616,HR,$550 
71617,Marketing,$125 
71618,Sales,$250 
71619,Production,$170 
71620,Trading,$300 
71621,HR,$500 
71622,Marketing,$550 
71623,Sales,$125 
71624,Production,$250 
71625,Trading,$170 
71626,HR,$300 
71627,Marketing,$500 
71628,Sales,$550 
71629,Production,$125 
71630,Trading,$250 
71631,HR,$170 
71632,Marketing,$300 
71633,Sales,$500 
71634,Production,$550 
71635,Trading,$125 
71636,HR,$250 
71637,Marketing,$170 
71638,Sales,$300 
71639,Production,$500 
71640,Trading,$550 
71641,HR,$125 
71642,Marketing,$250 
71643,Sales,$170 
71644,Production,$300 
71645,Trading,$500 
71646,HR,$550 
71647,Marketing,$125 
71648,Sales,$250 
71649,Production,$170 
71650,Trading,$300 
71651,HR,$500 
71652,Marketing,$550 
71653,Sales,$125 
71654,Production,$250 
71655,Trading,$170 
71656,HR,$300 
71657,Marketing,$500 
71658,Sales,$550 
71659,Production,$125 
71660,Trading,$250 
71661,HR,$170 
71662,Marketing,$300 
71663,Sales,$500 
71664,Production,$550 
71665,Trading,$125 
71666,HR,$250 
71667,Marketing,$170 
71668,Sales,$300 
71669,Production,$500 
71670,Trading,$550 
71671,HR,$125 
71672,Marketing,$250 
71673,Sales,$170 
71674,Production,$300 
71675,Trading,$500 
71676,HR,$550 
71677,Marketing,$125 
71678,Sales,$250 
71679,Production,$170 
71680,Trading,$300 
71681,HR,$500 
71682,Marketing,$550 
71683,Sales,$125 
71684,Production,$250 
71685,Trading,$170 
71686,HR,$300 
71687,Marketing,$500 
71688,Sales,$550 
71689,Production,$125 
71690,Trading,$250 
71691,HR,$170 
71692,Marketing,$300 
71693,Sales,$500 
71694,Production,$550 
71695,Trading,$125 
71696,HR,$250 
71697,Marketing,$170 
71698,Sales,$300 
71699,Production,$500 
71700,Trading,$550 
71701,HR,$125 
71702,Marketing,$250 
71703,Sales,$170 
71704,Production,$300 
71705,Trading,$500 
71706,HR,$550 
71707,Marketing,$125 
71708,Sales,$250 
71709,Production,$170 
71710,Trading,$300 
71711,HR,$500 
71712,Marketing,$550 
71713,Sales,$125 
71714,Production,$250 
71715,Trading,$170 
71716,HR,$300 
71717,Marketing,$500 
71718,Sales,$550 
71719,Production,$125 
71720,Trading,$250 
71721,HR,$170 
71722,Marketing,$300 
71723,Sales,$500 
71724,Production,$550 
71725,Trading,$125 
71726,HR,$250 
71727,Marketing,$170 
71728,Sales,$300 
71729,Production,$500 
71730,Trading,$550 
71731,HR,$125 
71732,Marketing,$250 
71733,Sales,$170 
71734,Production,$300 
71735,Trading,$500 
71736,HR,$550 
71737,Marketing,$125 
71738,Sales,$250 
71739,Production,$170 
71740,Trading,$300 
71741,HR,$500 
71742,Marketing,$550 
71743,Sales,$125 
71744,Production,$250 
71745,Trading,$170 
71746,HR,$300 
71747,Marketing,$500 
71748,Sales,$550 
71749,Production,$125 
71750,Trading,$250 
71751,HR,$170 
71752,Marketing,$300 
71753,Sales,$500 
71754,Production,$550 
71755,Trading,$125 
71756,HR,$250 
71757,Marketing,$170 
71758,Sales,$300 
71759,Production,$500 
71760,Trading,$550 
71761,HR,$125 
71762,Marketing,$250 
71763,Sales,$170 
71764,Production,$300 
71765,Trading,$500 
71766,HR,$550 
71767,Marketing,$125 
71768,Sales,$250 
71769,Production,$170 
71770,Trading,$300 
71771,HR,$500 
71772,Marketing,$550 
71773,Sales,$125 
71774,Production,$250 
71775,Trading,$170 
71776,HR,$300 
71777,Marketing,$500 
71778,Sales,$550 
71779,Production,$125 
71780,Trading,$250 
71781,HR,$170 
71782,Marketing,$300 
71783,Sales,$500 
71784,Production,$550 
71785,Trading,$125 
71786,HR,$250 
71787,Marketing,$170 
71788,Sales,$300 
71789,Production,$500 
71790,Trading,$550 
71791,HR,$125 
71792,Marketing,$250 
71793,Sales,$170 
71794,Production,$300 
71795,Trading,$500 
71796,HR,$550 
71797,Marketing,$125 
71798,Sales,$250 
71799,Production,$170 
71800,Trading,$300 
71801,HR,$500 
71802,Marketing,$550 
71803,Sales,$125 
71804,Production,$250 
71805,Trading,$170 
71806,HR,$300 
71807,Marketing,$500 
71808,Sales,$550 
71809,Production,$125 
71810,Trading,$250 
71811,HR,$170 
71812,Marketing,$300 
71813,Sales,$500 
71814,Production,$550 
71815,Trading,$125 
71816,HR,$250 
71817,Marketing,$170 
71818,Sales,$300 
71819,Production,$500 
71820,Trading,$550 
71821,HR,$125 
71822,Marketing,$250 
71823,Sales,$170 
71824,Production,$300 
71825,Trading,$500 
71826,HR,$550 
71827,Marketing,$125 
71828,Sales,$250 
71829,Production,$170 
71830,Trading,$300 
71831,HR,$500 
71832,Marketing,$550 
71833,Sales,$125 
71834,Production,$250 
71835,Trading,$170 
71836,HR,$300 
71837,Marketing,$500 
71838,Sales,$550 
71839,Production,$125 
71840,Trading,$250 
71841,HR,$170 
71842,Marketing,$300 
71843,Sales,$500 
71844,Production,$550 
71845,Trading,$125 
71846,HR,$250 
71847,Marketing,$170 
71848,Sales,$300 
71849,Production,$500 
71850,Trading,$550 
71851,HR,$125 
71852,Marketing,$250 
71853,Sales,$170 
71854,Production,$300 
71855,Trading,$500 
71856,HR,$550 
71857,Marketing,$125 
71858,Sales,$250 
71859,Production,$170 
71860,Trading,$300 
71861,HR,$500 
71862,Marketing,$550 
71863,Sales,$125 
71864,Production,$250 
71865,Trading,$170 
71866,HR,$300 
71867,Marketing,$500 
71868,Sales,$550 
71869,Production,$125 
71870,Trading,$250 
71871,HR,$170 
71872,Marketing,$300 
71873,Sales,$500 
71874,Production,$550 
71875,Trading,$125 
71876,HR,$250 
71877,Marketing,$170 
71878,Sales,$300 
71879,Production,$500 
71880,Trading,$550 
71881,HR,$125 
71882,Marketing,$250 
71883,Sales,$170 
71884,Production,$300 
71885,Trading,$500 
71886,HR,$550 
71887,Marketing,$125 
71888,Sales,$250 
71889,Production,$170 
71890,Trading,$300 
71891,HR,$500 
71892,Marketing,$550 
71893,Sales,$125 
71894,Production,$250 
71895,Trading,$170 
71896,HR,$300 
71897,Marketing,$500 
71898,Sales,$550 
71899,Production,$125 
71900,Trading,$250 
71901,HR,$170 
71902,Marketing,$300 
71903,Sales,$500 
71904,Production,$550 
71905,Trading,$125 
71906,HR,$250 
71907,Marketing,$170 
71908,Sales,$300 
71909,Production,$500 
71910,Trading,$550 
71911,HR,$125 
71912,Marketing,$250 
71913,Sales,$170 
71914,Production,$300 
71915,Trading,$500 
71916,HR,$550 
71917,Marketing,$125 
71918,Sales,$250 
71919,Production,$170 
71920,Trading,$300 
71921,HR,$500 
71922,Marketing,$550 
71923,Sales,$125 
71924,Production,$250 
71925,Trading,$170 
71926,HR,$300 
71927,Marketing,$500 
71928,Sales,$550 
71929,Production,$125 
71930,Trading,$250 
71931,HR,$170 
71932,Marketing,$300 
71933,Sales,$500 
71934,Production,$550 
71935,Trading,$125 
71936,HR,$250 
71937,Marketing,$170 
71938,Sales,$300 
71939,Production,$500 
71940,Trading,$550 
71941,HR,$125 
71942,Marketing,$250 
71943,Sales,$170 
71944,Production,$300 
71945,Trading,$500 
71946,HR,$550 
71947,Marketing,$125 
71948,Sales,$250 
71949,Production,$170 
71950,Trading,$300 
71951,HR,$500 
71952,Marketing,$550 
71953,Sales,$125 
71954,Production,$250 
71955,Trading,$170 
71956,HR,$300 
71957,Marketing,$500 
71958,Sales,$550 
71959,Production,$125 
71960,Trading,$250 
71961,HR,$170 
71962,Marketing,$300 
71963,Sales,$500 
71964,Production,$550 
71965,Trading,$125 
71966,HR,$250 
71967,Marketing,$170 
71968,Sales,$300 
71969,Production,$500 
71970,Trading,$550 
71971,HR,$125 
71972,Marketing,$250 
71973,Sales,$170 
71974,Production,$300 
71975,Trading,$500 
71976,HR,$550 
71977,Marketing,$125 
71978,Sales,$250 
71979,Production,$170 
71980,Trading,$300 
71981,HR,$500 
71982,Marketing,$550 
71983,Sales,$125 
71984,Production,$250 
71985,Trading,$170 
71986,HR,$300 
71987,Marketing,$500 
71988,Sales,$550 
71989,Production,$125 
71990,Trading,$250 
71991,HR,$170 
71992,Marketing,$300 
71993,Sales,$500 
71994,Production,$550 
71995,Trading,$125 
71996,HR,$250 
71997,Marketing,$170 
71998,Sales,$300 
71999,Production,$500 
72000,Trading,$550 
72001,HR,$125 
72002,Marketing,$250 
72003,Sales,$170 
72004,Production,$300 
72005,Trading,$500 
72006,HR,$550 
72007,Marketing,$125 
72008,Sales,$250 
72009,Production,$170 
72010,Trading,$300 
72011,HR,$500 
72012,Marketing,$550 
72013,Sales,$125 
72014,Production,$250 
72015,Trading,$170 
72016,HR,$300 
72017,Marketing,$500 
72018,Sales,$550 
72019,Production,$125 
72020,Trading,$250 
72021,HR,$170 
72022,Marketing,$300 
72023,Sales,$500 
72024,Production,$550 
72025,Trading,$125 
72026,HR,$250 
72027,Marketing,$170 
72028,Sales,$300 
72029,Production,$500 
72030,Trading,$550 
72031,HR,$125 
72032,Marketing,$250 
72033,Sales,$170 
72034,Production,$300 
72035,Trading,$500 
72036,HR,$550 
72037,Marketing,$125 
72038,Sales,$250 
72039,Production,$170 
72040,Trading,$300 
72041,HR,$500 
72042,Marketing,$550 
72043,Sales,$125 
72044,Production,$250 
72045,Trading,$170 
72046,HR,$300 
72047,Marketing,$500 
72048,Sales,$550 
72049,Production,$125 
72050,Trading,$250 
72051,HR,$170 
72052,Marketing,$300 
72053,Sales,$500 
72054,Production,$550 
72055,Trading,$125 
72056,HR,$250 
72057,Marketing,$170 
72058,Sales,$300 
